artist_id,artist_name,track_id,track_name,track_popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,album_release_date
2HWXxzgBIr0RMSZmvMZeJU,Almighty Jay,4uWt8UP9SnsOXCEE1hhDtJ,Think Twice (feat. Lil Skies),42,183983,True,0.652,0.499,-7.795,0.54,0.161,0,0.318,0.871,161.11,6l4itLa2SkBAVBASZ2WKFv,YBN: The Mixtape,2018-09-07
2HWXxzgBIr0RMSZmvMZeJU,Almighty Jay,6aldEo46fyzotlju1rtASA,2 Tone Drip,32,181538,True,0.852,0.692,-7.155,0.507,0.277,0,0.152,0.552,149.963,0zsZZ6jzFFh0Jpdw1Lx7FC,2 Tone Drip,2018-06-01
2HWXxzgBIr0RMSZmvMZeJU,Almighty Jay,01v6hVPsRx3wTjrOCcGZzD,Facetime,38,173764,True,0.53,0.559,-8.668,0.179,0.0349,0,0.154,0.405,83.925,4btHo0olFQzaCmvdb9s9wL,Facetime,2020-10-16
2HWXxzgBIr0RMSZmvMZeJU,Almighty Jay,7bBos78xIebHPj6vf0ttid,New Drip (feat. Gucci Mane),34,211676,True,0.922,0.516,-5.967,0.298,0.00553,0,0.0392,0.645,139.02,6l4itLa2SkBAVBASZ2WKFv,YBN: The Mixtape,2018-09-07
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,1SlHZ51oGKV56qtPVFyJlR,Mamacita (feat. A$AP Rocky),56,185749,True,0.656,0.628,-6.603,0.228,0.662,0,0.112,0.31,81.311,1CUFZqHw7rcz4IPij6jKD0,Mamacita (feat. A$AP Rocky),2022-12-25
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,4r9GyHViUSb8iVXQsJc8U5,Chit Chat,52,153357,True,0.863,0.402,-10.403,0.338,0.561,0,0.0681,0.561,103.945,70415SlsGN0hrHDbOkhT8Z,Coke Boys 6,2023-01-06
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,1hJjKYqtVt47RmRR0Q1vDA,"Stay ""100""",44,192052,True,0.838,0.482,-9.25,0.0917,0.0565,0,0.193,0.67,130.037,1BexHfFIu0svjzHCW9xd9Q,"Stay ""100""",2017-08-27
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,7mzPj6epjWc6YpnW82sRPq,Chit Chat,42,153357,False,0.816,0.604,-5.127,0.172,0.515,0,0.117,0.56,103.968,7oxWY2Azj7e8To4T2bl6VX,Coke Boys 6,2023-01-05
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,6R9nl7ucaIt4mMNscXP0Qq,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",40,215689,True,0.796,0.718,-7.215,0.277,0.0237,0,0.105,0.867,156.07,3F9UP7dd8tQrVyZ1SQ5KlA,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",2018-12-06
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,2l4zJarZ3jSihQGUzsbLdK,Vlone Flex,40,133407,True,0.746,0.622,-5.976,0.0533,0.0416,0,0.0933,0.361,108.015,3kbQSfKBVuULdrzxOPtYMN,Vlone Flex,2018-01-08
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,73boKLgPCW8QuSnNMg62zh,Too Blessed,39,104124,True,0.859,0.328,-16.023,0.511,0.392,0,0.0756,0.42,140.007,6h2bwlZASFQzgaSKmkXShi,Too Blessed,2018-06-15
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,2MxM1bPzfImyBT0l4xQvIa,Before,38,108000,True,0.723,0.423,-10.37,0.338,0.00886,0,0.133,0.125,160.004,1X4aMIQQJVOmuUf75d3Y90,Before,2022-11-18
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,78ZDAjsG3Q88vRVgleH1mT,Foreigns,35,96335,True,0.868,0.481,-7.758,0.167,0.000462,0.00306,0.188,0.709,143.974,0wa6jF49Hdnnv0QlKmu68j,Young Age,2023-03-03
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,6JX2dF7rL5sJk8U5FKzPHg,Not Right,35,123742,True,0.874,0.547,-9.041,0.337,0.319,0,0.335,0.616,81.483,13PxUbwNwwOeantSebE4pn,Not Right,2017-11-17
3wyVrVrFCkukjdVIdirGVY,Lil Pump,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),74,127946,True,0.901,0.522,-8.304,0.33,0.0114,0,0.259,0.329,104.053,185Tm1g5U7eMOrm3m9SQUh,I Love It,2018-09-07
3wyVrVrFCkukjdVIdirGVY,Lil Pump,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),71,198902,True,0.703,0.723,-5.45,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,3FtwiRgtcCLAiKHDvoj7bO,Arms Around You (feat. Maluma & Swae Lee),2018-10-25
3wyVrVrFCkukjdVIdirGVY,Lil Pump,5mqzhMuUpvnMfwNz6iepmO,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",67,181720,True,0.618,0.845,0.175,0.132,0.114,0,0.415,0.486,171.921,2onFbSBzB3f31hfCsAmw2g,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]",2018-05-15
3wyVrVrFCkukjdVIdirGVY,Lil Pump,1Av4ChDuM109uDHVn4fuqS,Coronao Now,57,215311,False,0.939,0.732,-7.496,0.256,0.158,0.00457,0.12,0.716,118.022,4v25w5u9JmarAGjE3jcByx,El Androide,2020-05-15
3wyVrVrFCkukjdVIdirGVY,Lil Pump,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,65,124055,True,0.936,0.523,-6.71,0.0597,0.239,0,0.117,0.699,119.889,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06
3wyVrVrFCkukjdVIdirGVY,Lil Pump,4y2MBx0WKentE8pHFa52RU,Tesla,62,133999,True,0.7,0.714,-5.188,0.351,0.0371,0,0.138,0.675,159.956,1ly2H0S0Ru5gJ2yvZZ18Uv,Lil Pump 2,2023-03-17
3wyVrVrFCkukjdVIdirGVY,Lil Pump,1rsAFUCa6BVMgRQ3FCQQsi,Boss,61,106020,True,0.803,0.789,-3.434,0.0383,0.0304,0,0.378,0.647,119.999,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06
3wyVrVrFCkukjdVIdirGVY,Lil Pump,31gUUwByx4pmnA8KAFkhhH,Esskeetit,52,181714,True,0.934,0.505,-7.648,0.168,0.0229,0,0.0867,0.691,139.93,3zGtADK8O9cFL3x6B2yvsB,Harverd Dropout,2019-02-22
3wyVrVrFCkukjdVIdirGVY,Lil Pump,3jL2NEybvvgwpepnbF1bAN,I Don't Mind,57,171428,True,0.844,0.449,-6.728,0.133,0.334,7.46e-05,0.111,0.461,139.975,1ly2H0S0Ru5gJ2yvZZ18Uv,Lil Pump 2,2023-03-17
3wyVrVrFCkukjdVIdirGVY,Lil Pump,5X4c1AVbFfl8u36AE5QLCI,Butterfly Doors,54,132923,True,0.925,0.397,-11.265,0.169,0.0889,5.12e-05,0.144,0.429,130.008,3zGtADK8O9cFL3x6B2yvsB,Harverd Dropout,2019-02-22
3TKCdsX8yNNoiC1gesn6or,RONNY J,5widvMUA2hiilH1RpOl5aM,Goteo - Remix,59,278229,True,0.675,0.814,-2.793,0.0417,0.182,0,0.451,0.544,147.964,6Y9HfAynEgb3uYY24mmLdT,Goteo (Remix),2020-01-23
3TKCdsX8yNNoiC1gesn6or,RONNY J,0sW7xBDLtKuGvcPxmt75CT,Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix,49,156923,False,0.869,0.869,-3.079,0.208,0.00917,4.98e-06,0.169,0.661,130.005,7AAfQSVbt4tCA7HFIl0Qy6,Babylon (feat. Denzel Curry) [Remixes],2017-10-06
3TKCdsX8yNNoiC1gesn6or,RONNY J,6vkczNPCftHsMJpjYYiXDp,Banded Up (feat. XXXTENTACION),49,239813,True,0.698,0.731,-3.46,0.15,0.0521,0,0.122,0.312,157.035,3z7DY4VvhzVkxHdgoPQwmL,Banded Up (feat. XXXTENTACION),2018-02-15
3TKCdsX8yNNoiC1gesn6or,RONNY J,6JxdRch1BQkPVUWjcuudvI,Costa Rica (feat. Ski Mask the Slump God),47,120018,True,0.71,0.648,-7.31,0.231,0.0904,0,0.266,0.41,160.061,5WwaSQFmjzYtrKksqaLjjX,OMGRONNY,2018-02-23
3TKCdsX8yNNoiC1gesn6or,RONNY J,6rNAHC9e0zqNeFnqII3R1H,On Sight,45,115248,True,0.574,0.843,-3.457,0.0755,0.000249,3.01e-06,0.0778,0.171,149.908,6yVsbjc5jXIMlvq7MyoqRc,On Sight,2023-04-07
3TKCdsX8yNNoiC1gesn6or,RONNY J,7A9MmDX3O3OmRdqaG8MlXa,Miami,37,181333,False,0.674,0.493,-6.609,0.0735,0.0506,0.000242,0.145,0.202,180.155,7fJ2if77oe0LJZ3UUGoO3x,Jupiter,2020-08-14
3TKCdsX8yNNoiC1gesn6or,RONNY J,0WXq5PohrDKY209uBmuNjz,Million Dollar Mullet,37,223173,True,0.881,0.795,-7.854,0.399,0.0224,0,0.129,0.575,156.06,78ROovkHOdWY4CGEnD97QS,Million Dollar Mullet,2020-10-02
3TKCdsX8yNNoiC1gesn6or,RONNY J,5bthfJPqX68MPD453n8dPI,SKATE 3,39,145658,True,0.498,0.839,-3.26,0.0326,1.37e-05,0.0015,0.351,0.182,150.016,651pCJ0BARJ60aNa1dVHle,SKATE 3,2023-05-09
3TKCdsX8yNNoiC1gesn6or,RONNY J,4QngrzO0yXhB2XTQs9Zc6q,Doesn't Matter,38,150280,False,0.793,0.542,-8.969,0.147,0.358,0.000275,0.093,0.646,153.961,1EHgf5FB7UUsznuQ9hUP2b,Doesn't Matter,2018-11-09
3TKCdsX8yNNoiC1gesn6or,RONNY J,0BWPG4AOAUDFMsxltKmy33,Playin wit me,38,156975,True,0.821,0.361,-10.665,0.574,0.00481,2.88e-05,0.121,0.18,161.992,7fJ2if77oe0LJZ3UUGoO3x,Jupiter,2020-08-14
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,85,157560,False,0.755,0.522,-4.368,0.0575,0.533,0,0.0685,0.925,89.96,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,85,233901,True,0.726,0.769,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,2017-07-14
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,39MK3d3fonIP8Mz9oHCTBB,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",82,231746,False,0.611,0.483,-6.216,0.055,0.214,0,0.124,0.204,145.983,1bwbZJ6khPJyVpOaqgKsoZ,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),2023-06-02
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",82,219453,False,0.631,0.535,-7.836,0.0842,0.464,0,0.115,0.22,140.127,1bwbZJ6khPJyVpOaqgKsoZ,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),2023-06-02
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,5hC7h0yWVMkxhLbNXCscBR,ROXANNE - Remix,54,174548,True,0.696,0.663,-5.662,0.108,0.0273,0,0.461,0.423,175.075,1TKGHgC2qxwuZPW30TNEYW,ROXANNE (Remix),2020-02-21
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,73,191406,False,0.727,0.626,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,7MKfE4IRGdrH5bMkqaZ2Tp,Be Like That (feat. Swae Lee & Khalid),2020-07-10
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),71,198902,True,0.703,0.723,-5.45,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,3FtwiRgtcCLAiKHDvoj7bO,Arms Around You (feat. Maluma & Swae Lee),2018-10-25
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,2GjMaJ7DacMIkgoe8oMXGg,Close To Me,63,182626,True,0.572,0.75,-5.042,0.0604,0.0946,0,0.378,0.475,144.081,7hCfgsycCFH4bBjEfUwh3S,Brightest Blue,2020-07-17
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,2sqsNXfN0HtgDEgaHXiUTa,Won't Be Late (feat. Drake),69,218709,False,0.915,0.588,-6.302,0.0677,0.0824,0.000169,0.104,0.329,123.936,4v0FSMsulZqfi28KIdwDfb,Won't Be Late (feat. Drake),2019-08-16
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,7IBSffWIu7P2MC7kMwy2FM,Hopeless Romantic (feat. Swae Lee),68,226742,True,0.877,0.477,-7.379,0.0587,0.307,0,0.0929,0.552,127.023,0YFou4SbS16F4GhSADLDfz,Rolling Papers 2,2018-07-13
2WInxWtfee6mRhUQUmIRAH,Strick,1j8LzWBV8n4LvTjwuSu3CS,ÇEK (feat. Strick),51,201613,True,0.475,0.704,-6.368,0.364,0.119,0,0.36,0.743,165.142,2tJ3W32WmVxCUUcQCZOVWY,ÇEK (feat. Strick),2023-03-24
2WInxWtfee6mRhUQUmIRAH,Strick,1BrbM9VCygsiwy0A7rFRSg,SALSA,49,166773,True,0.845,0.537,-7.736,0.367,0.292,0,0.0766,0.17,136.996,2Gb9tOJBTIkiXfdQq1cLgo,Trap The Fato,2022-12-08
2WInxWtfee6mRhUQUmIRAH,Strick,5hTVyxGfOKyBYhY8fgIIzT,Moon Man (feat. Strick & Kid Cudi),47,200253,True,0.872,0.375,-9.598,0.0949,0.0332,0,0.283,0.548,120.05,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
2WInxWtfee6mRhUQUmIRAH,Strick,3qszL96xkQJVNyHb7px8li,WokStar (feat. Strick & Skepta),45,181506,True,0.853,0.625,-6.744,0.322,0.12,0,0.11,0.439,148.036,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
2WInxWtfee6mRhUQUmIRAH,Strick,2zgHa8UzKgJuxmFMvYJEQl,Pour A Pint (feat. Gunna),39,144352,True,0.805,0.408,-7.625,0.15,0.0484,0.00994,0.135,0.17,149.962,467VEtuergdeQ2D96UXmTF,See You When I Land,2019-01-11
2WInxWtfee6mRhUQUmIRAH,Strick,2VypG9FeVsKkYyvsYG8PUU,STS (feat. Strick),38,219413,True,0.859,0.599,-10.546,0.238,0.0224,0,0.279,0.539,140.066,4OHfmMUq6xwCo8zfQuc9Rf,Slime Language,2018-08-17
2WInxWtfee6mRhUQUmIRAH,Strick,6FLSfW22hzWPSiXfh691qe,Play Stupid,28,202226,True,0.754,0.522,-10.079,0.101,0.00544,0.00243,0.113,0.527,85.516,4Cg7mTLEXHqBm15pxVFOYV,Strick Land,2021-11-05
2WInxWtfee6mRhUQUmIRAH,Strick,263wIO1nlaxjBZSB7eGOVP,For Sale,34,196746,True,0.891,0.621,-7.77,0.0941,0.0427,0,0.123,0.214,129.948,4Cg7mTLEXHqBm15pxVFOYV,Strick Land,2021-11-05
2WInxWtfee6mRhUQUmIRAH,Strick,1CxHLKPl0c0Pb06rQl5eVp,Nelly Furtado,29,113000,True,0.776,0.478,-8.18,0.106,0.0424,8.75e-06,0.119,0.0673,120.007,71Ej7b4wpdiPI829EMxs5P,"The Machine, Vol. 3",2022-07-01
2WInxWtfee6mRhUQUmIRAH,Strick,6V6ApJ3dXHpI8rCYIaRQVk,Yacht Club (feat. Young Thug & Ty Dolla $ign),18,183693,True,0.732,0.689,-6.549,0.0438,0.0374,0,0.108,0.19,99.98,4Cg7mTLEXHqBm15pxVFOYV,Strick Land,2021-11-05
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),74,215693,True,0.887,0.485,-9.358,0.2,0.0392,0,0.141,0.328,125.987,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,6755DFiZ7CWe2WMdTGW5C1,Ski,70,152333,True,0.953,0.621,-7.638,0.221,0.017,0,0.0398,0.883,123.016,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,3GkEnNf2RWmdwkA2FfjQ3g,Came and Saw (feat. Rowdy Rebel),65,174413,True,0.771,0.817,-6.791,0.214,0.306,0,0.155,0.554,123.952,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,0kCBorRrKZkSztd9m0QI3r,Chanel (Go Get It) [feat. Gunna & Lil Baby],63,201706,True,0.938,0.5,-10.08,0.144,0.00183,0,0.077,0.462,140.011,4OHfmMUq6xwCo8zfQuc9Rf,Slime Language,2018-08-17
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,7uZqvqXzzYMKrexKxdcGmd,Diamonds Dancing (feat. Travis Scott),60,242600,True,0.851,0.703,-7.351,0.303,0.00949,2.57e-05,0.0895,0.596,74.017,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,2LRYaXXxkMrvSFyaSZHMPs,Take It To Trial (feat. Yak Gotti),54,170266,True,0.888,0.552,-6.811,0.229,0.00263,1.82e-06,0.172,0.478,135.993,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),54,226400,True,0.713,0.575,-6.706,0.0501,0.00669,0,0.169,0.189,145.95,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,16eZmQoeajKH8G2nPe2chk,Proud of You (feat. Lil Uzi Vert & Yung Kayo),55,211733,True,0.848,0.451,-7.539,0.228,0.0208,0,0.194,0.223,135.941,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,07Vwzgzl5dRyU7AMpJbIE3,Slam The Door,54,188440,True,0.915,0.527,-10.292,0.321,0.09,0,0.0959,0.764,119.936,3XADnbi4uhYXb7RuSJ7bre,Slime Language 2 (Deluxe),2021-04-16
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,0GqaZ1L5KAXMNngAZbGvLf,Paid the Fine (feat. Lil Baby & YTB Trench),52,201546,True,0.484,0.596,-8.523,0.424,0.0299,0,0.119,0.21,81.86,3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,2021-04-16
2EnD37GNRe2REqHBKqMnZQ,Bslime,1IcB5HUyNAPEK9yFn5GJbE,Peepin Out The Window (feat. Future),22,237262,True,0.509,0.51,-9.522,0.424,0.176,0,0.223,0.219,82.474,5EHLCGL63KH1tIn82vAQoY,Love Me or Don't,2022-12-07
2EnD37GNRe2REqHBKqMnZQ,Bslime,1FukL3J30psHixQeIdN0ed,Whippin It,45,177222,True,0.833,0.513,-9.297,0.18,0.00111,8.44e-06,0.377,0.541,76.027,5EHLCGL63KH1tIn82vAQoY,Love Me or Don't,2022-12-07
2EnD37GNRe2REqHBKqMnZQ,Bslime,5vSzcfp1wK57p5aEZcVmPO,Real Talk,39,216058,True,0.895,0.462,-11.396,0.227,0.34,0,0.0789,0.722,120.012,3EHgWcNMfBM2nveGZ6nZdO,Underrated,2019-01-01
2EnD37GNRe2REqHBKqMnZQ,Bslime,1XkdgeYabj0E2G8hI1q5Ps,Baguette (feat. Persona Jackson),23,136982,True,0.885,0.437,-8.153,0.405,0.0421,9.06e-06,0.133,0.181,137.958,5EHLCGL63KH1tIn82vAQoY,Love Me or Don't,2022-12-07
2EnD37GNRe2REqHBKqMnZQ,Bslime,2E8ErR1k7wq33rPxdPwScf,Poolside,24,153648,True,0.891,0.405,-9.772,0.273,0.000894,5.82e-05,0.112,0.5,100.035,6o8L8ENDsSyns2lJBvfoSE,Poolside,2023-02-10
2EnD37GNRe2REqHBKqMnZQ,Bslime,6FGZWEh6AlnS3dQiKx7EV6,Harriet Tubman,22,174443,True,0.909,0.433,-10.148,0.118,0.265,0,0.13,0.45,104.952,5EHLCGL63KH1tIn82vAQoY,Love Me or Don't,2022-12-07
2EnD37GNRe2REqHBKqMnZQ,Bslime,19y0T1VED85xOInIiuPn6E,Monster,21,221538,True,0.772,0.65,-6.645,0.097,0.0114,0,0.112,0.178,130.102,7KbB0kPhmI3kYKXb9IxGe4,Monster,2023-05-20
2EnD37GNRe2REqHBKqMnZQ,Bslime,2H3oOmLGGJw5DwQBoiR4jw,I'm So Slime (feat. Okky),21,159596,True,0.844,0.414,-8.895,0.109,0.00126,0,0.111,0.155,145.027,5EHLCGL63KH1tIn82vAQoY,Love Me or Don't,2022-12-07
2EnD37GNRe2REqHBKqMnZQ,Bslime,10lOwUFMZyKJK6MwKC2Sni,God See It,21,171263,True,0.617,0.484,-10.024,0.205,0.00255,0,0.143,0.216,78.52,3r4BiKgtEuUX44OyjgXGpq,God See It,2023-05-26
2EnD37GNRe2REqHBKqMnZQ,Bslime,1O1X2F5CLJXc4Jcn1SlnSB,Love Me or Don't,20,183300,True,0.574,0.486,-8.434,0.301,0.245,0,0.118,0.312,87.016,5EHLCGL63KH1tIn82vAQoY,Love Me or Don't,2022-12-07
4PNHuWkk4ee6R8WEhFVPf5,NoCap,0T6DHuLI3NANOAFPgE8AXR,Ghetto Angels,59,235263,True,0.68,0.669,-5.621,0.191,0.107,0,0.112,0.429,152.174,5Qg5XiK1Ovgen4JBztGbPr,The Backend Child,2019-05-28
4PNHuWkk4ee6R8WEhFVPf5,NoCap,0EAvcQ4XKhvYww9YRrdwB1,Vaccine,58,126256,True,0.801,0.441,-8.029,0.24,0.0745,0,0.57,0.233,77.02,5WU6kn9F7wbvFKXhUKZke7,Mr. Crawford,2022-04-29
4PNHuWkk4ee6R8WEhFVPf5,NoCap,70PwWKcHVAMSpdNAuq1P7i,Cuban Links,57,158406,True,0.759,0.485,-10.553,0.453,0.00292,2.52e-06,0.108,0.279,170.09,2E2XaelGPkXXJCQ1LDWOgD,Cuban Links & Drug Habits,2023-05-04
4PNHuWkk4ee6R8WEhFVPf5,NoCap,5PtmUKEIJPOw0Few8yUXVe,Outside,56,87040,True,0.838,0.546,-8.519,0.253,0.000619,0,0.149,0.389,154.89,3z9LLbRZaaUAPdlyQvm2xQ,Outside,2021-09-16
4PNHuWkk4ee6R8WEhFVPf5,NoCap,5OIIHbIgt5KJ0ciC4HwQ92,Drug Habits,57,172151,True,0.704,0.555,-8.603,0.577,0.465,0,0.179,0.356,84.171,2E2XaelGPkXXJCQ1LDWOgD,Cuban Links & Drug Habits,2023-05-04
4PNHuWkk4ee6R8WEhFVPf5,NoCap,7tyndLWOM11bXHYPbTm0w2,Vaccine - Falling Star,56,143511,True,0.594,0.287,-10.563,0.0937,0.924,0,0.105,0.411,157.673,5WU6kn9F7wbvFKXhUKZke7,Mr. Crawford,2022-04-29
4PNHuWkk4ee6R8WEhFVPf5,NoCap,63udrqw7YGYVqTNdBqgyKy,Very Special,53,137799,True,0.866,0.649,-7.11,0.258,0.0419,0,0.098,0.195,155.042,5WU6kn9F7wbvFKXhUKZke7,Mr. Crawford,2022-04-29
4PNHuWkk4ee6R8WEhFVPf5,NoCap,0LACN6G5LKFMjNk037oa16,Unwanted Lifestyle,53,170434,True,0.53,0.427,-7.288,0.0397,0.879,0,0.113,0.579,137.102,6lkPDAPSrQMidEfgPpPMzH,Unwanted Lifestyle,2021-11-05
4PNHuWkk4ee6R8WEhFVPf5,NoCap,77uqctx3prj0V1YSBiFB4t,Rich and Dangerous,44,192078,True,0.833,0.564,-9.786,0.441,0.454,0,0.159,0.512,150.012,6NaFv2sq5u2mDT2R8rA7E2,Deadicated,2023-02-07
4PNHuWkk4ee6R8WEhFVPf5,NoCap,1cUIpmMXI3ydQRqQkLkMEb,I'll Be Here,50,237209,True,0.69,0.613,-7.866,0.107,0.25,0,0.0908,0.217,171.952,5WU6kn9F7wbvFKXhUKZke7,Mr. Crawford,2022-04-29
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,7rvyVWja33WG9R97oeJAjx,Envy Me,70,120133,True,0.74,0.488,-7.664,0.27,0.234,0,0.241,0.584,149.042,6gH6TAkytLzyXYiTbJQL0O,Wildboy,2019-05-31
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,0J6UvGEMuJvzPKvlDbBvLz,Adam & Eve,61,179466,True,0.781,0.696,-5.553,0.313,0.203,0,0.13,0.692,74.998,6gH6TAkytLzyXYiTbJQL0O,Wildboy,2019-05-31
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,0LmGlrnQul2zvQ4vooJAkT,Trippin Bout It,60,145636,True,0.574,0.648,-7.124,0.424,0.074,0,0.111,0.312,162.144,0fGHsdugX2InhYxD0NphXB,Trippin Bout It,2023-04-21
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,6HuodZbqN0qUY1LhrKSzK5,Stargaze,57,178059,True,0.52,0.331,-16.4,0.833,0.0967,0,0.108,0.179,152.234,2iMRzFILMCwvuHk5cVZhvV,Stargaze,2023-04-07
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,2g21mBQjfFsitbKg3PRyIa,Caroline (feat. Polo G),51,157400,True,0.752,0.644,-6.042,0.0795,0.22,0,0.116,0.354,85.512,6gH6TAkytLzyXYiTbJQL0O,Wildboy,2019-05-31
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,41qvyd8cnQbN9aOPoJSNhp,"Chariot (feat. Meek Mill, Lil Durk & Young Thug)",51,243520,True,0.808,0.694,-5.944,0.245,0.207,0,0.074,0.503,146.036,6gH6TAkytLzyXYiTbJQL0O,Wildboy,2019-05-31
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,79wb40ryIvsCsoYo0qg6kA,Unjudge Me (feat. Moneybagg Yo),48,206440,True,0.47,0.721,-7.095,0.289,0.315,0,0.35,0.428,148.957,6gH6TAkytLzyXYiTbJQL0O,Wildboy,2019-05-31
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,2mdE6rmJsnL7O8h4DzOyss,Barbarian (feat. Lil Tjay),39,243186,True,0.673,0.685,-6.682,0.0926,0.123,0,0.121,0.582,149.98,3JuFDAPIook5dzr7KKGAzn,Long Live The Kings (Deluxe Edition),2020-07-24
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,76ddBfW2NeAu33mfRuMsdP,Givenchy Kickin (feat. Lil Baby & Lil Tjay),36,227026,True,0.79,0.674,-5.507,0.0673,0.0849,0,0.149,0.248,142.052,3JuFDAPIook5dzr7KKGAzn,Long Live The Kings (Deluxe Edition),2020-07-24
